omg;produktnamn;correct_row;turnover;utd13;utd12;utd11;utd10;ant13;ant12;ant11;ant10;count1;countx;count2;random_results;people_was_right;oddset_was_right;people_was_wrong;oddset_was_wrong;people_max_sum;oddset_max_sum;people_min_sum;oddset_min_sum;people_sum;oddset_sum;people_diff_sum;oddset_diff_sum;odds1_ok;odds2_ok;odds3_ok;people1_ok;people2_ok;people3_ok;id
201449;Stryktipset;XX11X21112X22;23780575;1236589;15666;1052;256;5;148;1763;15080;5;4;4;0;4;6;3;2;717;615;243;313;430;438;474;302;0;0;0;0;0;1;421
201450;Stryktipset;111X2X11X112X;24061795;51279;654;42;0;122;3584;43858;282059;7;4;2;0;7;7;3;5;709;638;264;301;595;564;445;337;1;1;1;1;1;1;423
201451;Stryktipset;X21111121122X;27310615;224710;1569;93;26;49;1697;22766;166317;7;2;4;0;9;8;2;1;702;612;263;316;550;514;439;296;1;0;1;1;1;0;426
201452;Stryktipset;X2X1X12X21211;22902937;1984921;15615;701;150;3;143;2545;24784;5;4;4;0;6;5;2;2;683;598;278;332;461;460;405;266;0;1;1;0;1;1;429
201501;Stryktipset;2122XX21X1122;17854412;232107;4849;315;83;20;359;4412;34565;4;3;6;0;5;6;6;3;682;581;292;336;489;492;390;245;1;1;1;1;1;1;431
201502;Stryktipset;11X1X11X2112X;25049868;475000;4189;279;77;20;583;6983;52249;7;4;2;0;5;5;2;2;704;612;270;326;488;487;434;286;1;0;0;1;0;0;434
201503;Stryktipset;222222122121X;26072792;1172;29;0;0;8100;85715;432173;1386327;3;1;9;0;9;9;2;3;726;648;246;301;671;610;480;347;1;1;1;1;1;1;437
201504;Stryktipset;2221X2X2X222X;24722255;10000000;185416;10423;2464;0;13;185;1630;1;4;8;0;2;2;7;6;770;760;224;237;319;331;546;523;0;0;0;0;0;0;440
201505;Stryktipset;X211112X11X21;38249081;36639;269;23;0;618;13844;127011;640399;7;3;3;0;8;8;3;3;680;618;279;313;593;544;401;305;1;1;1;1;1;1;443
201506;Stryktipset;X22X2X2X221X2;29396337;2771704;11510;511;114;5;249;4480;41745;1;5;7;0;3;4;4;3;705;628;262;306;446;451;443;322;0;1;1;0;1;1;446
201507;Stryktipset;212X2X1211X11;22874026;991207;12390;699;169;6;180;2551;21922;6;3;4;0;6;6;4;3;702;614;269;322;451;453;433;292;0;1;0;0;0;1;449
201508;Stryktipset;2X21X111XX121;25277074;730226;7041;345;75;9;350;5700;54352;6;4;3;0;5;5;5;4;735;630;244;306;510;478;491;324;0;1;1;0;1;1;452
201509;Stryktipset;211111X212211;26444211;254647;2817;175;49;27;915;11740;87322;8;1;4;0;6;5;3;3;694;606;268;322;517;487;426;284;1;0;0;1;0;1;455
201510;Stryktipset;1222X2X212XX2;24309500;1580117;15696;745;164;4;151;2545;24036;2;4;7;0;4;4;5;4;693;605;275;323;449;444;418;282;0;1;1;0;1;0;458
201511;Stryktipset;1X21X2X2XX2X1;24972472;590258;8918;569;153;11;273;3421;26495;3;6;4;0;3;4;4;5;689;602;275;327;449;455;414;275;1;1;0;1;1;0;461
201512;Stryktipset;221212112122X;24641178;156261;2135;129;35;41;1125;14832;112571;5;1;7;0;7;5;4;4;727;630;248;315;544;528;479;315;1;1;1;1;1;1;464
201513;Stryktipset;X2X121X1121X2;20321781;203217;3052;186;50;26;649;8495;64994;5;4;4;0;6;7;3;3;781;715;215;252;531;535;566;463;1;0;1;1;0;0;467
201514;Stryktipset;111112X2XXX2X;22332391;305601;5443;332;90;19;400;5234;40247;5;5;3;0;5;6;4;2;714;649;258;293;494;490;456;356;1;1;0;1;1;0;470
201515;Stryktipset;1222X122122XX;21892418;711503;6507;358;87;8;328;4764;40740;3;3;7;0;4;4;6;5;713;640;254;304;501;486;459;336;1;1;0;1;1;0;473
201516;Stryktipset;X12111XXX1X1X;22516509;1951430;29667;1332;305;3;74;1318;11989;6;6;1;0;5;5;3;2;733;685;247;283;409;427;486;402;0;0;0;0;0;0;476
201517;Stryktipset;222XXX11X2X21;22420894;2914716;20819;923;199;2;105;1893;18286;3;5;5;0;5;5;2;3;715;640;257;300;449;448;458;340;0;1;0;1;1;0;479
201518;Stryktipset;112111X11222X;19916432;2589136;16182;699;135;2;120;2222;23952;7;2;4;0;7;6;4;5;738;663;244;283;485;457;494;380;0;1;0;0;1;1;482
201519;Stryktipset;1221X121112X2;19436239;631677;5795;250;54;8;327;6052;57501;6;2;5;0;8;7;5;3;696;601;270;316;517;481;426;285;0;1;1;0;0;1;485
201520;Stryktipset;X21X12XXX1XX2;18221240;1579174;22488;1314;331;3;79;1081;8933;3;7;3;0;2;2;2;6;674;590;299;332;389;416;375;258;0;1;1;0;1;0;488
201521;Stryktipset;12112X1111211;16970130;43685;550;37;0;101;3004;35379;230983;9;1;3;0;8;8;3;3;744;698;241;272;614;603;503;426;1;1;1;1;1;1;491
201522;Stryktipset;12XX1122X1121;17905526;66784;674;50;17;111;2587;27637;165578;6;3;4;0;6;6;3;2;703;662;268;289;558;524;435;373;1;0;1;1;1;0;494
201523;Stryktipset;21XX2121X1X22;15942314;31165;491;39;0;133;3164;31877;186993;4;4;5;0;8;8;3;2;710;657;260;296;575;547;450;361;0;0;1;1;0;1;497
201524;Stryktipset;X121X21X11211;14765666;74763;497;31;0;86;2895;36100;232716;7;3;3;0;7;7;4;2;761;748;225;236;614;593;536;512;1;1;0;1;0;1;500
201525;Stryktipset;2X2X1X1121XX2;14811351;1562592;7149;403;97;4;202;2860;24571;4;5;4;0;6;5;6;4;661;613;292;316;473;459;369;297;0;0;1;0;0;1;503
201526;Stryktipset;2X221112211X1;14362120;128763;1052;54;15;29;1331;20513;149958;6;2;5;0;9;9;2;1;755;743;234;253;589;592;521;490;0;1;1;1;0;1;506
201527;Stryktipset;11X1211XXX1X2;13766023;596527;6100;354;94;6;220;3031;23791;6;5;2;0;4;4;5;3;687;648;284;303;476;462;403;345;1;0;1;0;1;1;509
201528;Stryktipset;1XX2X2221111X;13695151;10000000;16690;970;215;1;80;1101;10343;5;4;4;0;3;4;3;4;716;694;255;270;450;451;461;424;0;1;1;0;1;1;512
201529;Stryktipset;X1XX21121X122;13910072;150692;2194;128;36;24;618;8413;62262;5;4;4;0;5;6;3;3;711;696;257;262;535;511;454;434;1;0;1;1;1;0;515
201530;Stryktipset;112X2X1X1111X;14999579;557127;3674;148;34;7;398;7868;71435;7;4;2;1;7;6;4;6;718;631;252;298;544;485;466;333;1;0;0;1;0;0;518
201531;Stryktipset;11X121111X121;14913228;99421;1307;77;22;39;1112;15003;107429;9;2;2;0;8;8;3;1;754;711;226;261;568;560;528;450;1;0;1;0;1;1;521
201532;Stryktipset;X2X1212XX112X;19772876;1285236;21661;927;201;4;89;1663;15955;4;5;4;0;4;4;2;2;706;642;263;297;439;425;443;345;0;0;1;0;1;0;524
201533;Stryktipset;21XX2X2112111;22573806;156626;1129;80;25;83;1949;21882;143209;6;3;4;0;6;8;3;1;713;654;263;296;554;540;450;358;1;1;0;1;1;1;527
201534;Stryktipset;1XXX2X11X21X1;23776348;2600000;8105;471;113;5;286;3934;33974;5;6;2;0;4;3;5;4;668;566;287;342;466;444;381;224;1;1;0;1;1;1;530
201535;Stryktipset;XX22122122121;24465068;10000000;19393;694;135;1;123;2746;29282;4;2;7;0;6;5;5;5;747;698;226;263;502;484;521;435;1;0;0;1;0;0;533
201536;Stryktipset;11111111222X2;19062807;15488;234;20;0;320;7927;73492;401921;8;1;4;0;8;9;4;2;743;700;235;262;644;643;508;438;1;1;1;1;1;1;536
201537;Stryktipset;11211X111X22X;26940301;65175;663;47;15;155;3960;44149;277795;7;3;3;0;8;9;3;2;697;591;270;323;585;541;427;268;1;1;1;1;1;1;539
201538;Stryktipset;212XX1121X2X1;22888887;129371;2023;136;40;46;1103;13117;92583;5;4;4;0;7;5;5;5;658;588;292;334;521;494;366;254;1;1;1;1;0;1;542
201539;Stryktipset;21111XX22XXXX;25401468;264175;3652;247;71;25;678;7995;57725;4;6;3;0;5;5;3;4;744;654;242;298;491;500;502;356;1;0;1;1;0;0;545
201540;Stryktipset;2X12X12211111;24170464;25037;420;34;0;251;5603;54682;310640;7;2;4;0;7;7;2;1;679;604;290;327;592;544;389;277;1;1;1;1;1;1;548
201541;Stryktipset;X2212211X2221;19995115;43877;383;28;0;208;5088;55519;328899;4;2;7;0;8;8;2;2;752;718;233;242;623;601;519;476;1;1;1;1;1;1;551
201542;Stryktipset;1221X11X2X1X1;25513819;104166;1056;73;22;96;2354;27093;182893;6;4;3;0;7;7;3;2;744;681;242;280;570;541;502;401;1;1;1;1;1;1;554
201543;Stryktipset;21221X221X122;25012204;309674;2970;171;46;21;821;11349;86604;4;2;7;0;6;8;4;5;663;576;286;339;508;481;377;237;1;0;1;1;0;1;557
201544;Stryktipset;X1X21221X12X1;25402500;7226;136;0;0;914;18170;153817;721497;5;4;4;0;7;8;3;1;730;659;252;296;642;574;478;363;1;1;1;1;1;1;560
201545;Stryktipset;1112XXX11212X;28790156;367425;2411;133;35;37;1164;16835;130786;6;4;3;0;6;6;5;5;671;593;285;326;536;485;386;267;1;1;0;1;1;1;563
201546;Stryktipset;112212211X111;18228989;54477;755;51;16;87;2352;27538;178149;8;1;4;0;8;8;3;1;709;612;260;317;581;541;449;295;1;1;0;1;1;1;566
201547;Stryktipset;221122X111XX2;26479378;1250000;14423;717;152;8;179;2880;28175;5;3;5;0;5;5;6;5;734;646;241;289;474;475;493;357;1;0;1;1;1;0;569
201548;Stryktipset;2X111X1XX211X;26054190;205275;2102;127;35;33;1208;15983;117769;6;5;2;0;6;5;1;3;710;593;260;327;534;505;450;266;1;0;1;0;1;1;572
201549;Stryktipset;1XX21X2222112;25702729;1670677;18426;971;204;4;136;2063;20393;4;3;6;0;7;5;3;2;731;642;248;293;458;466;483;349;1;0;0;1;0;0;575
201550;Stryktipset;112XXXXX21X1X;23852197;563779;5699;291;71;11;408;6392;53878;4;7;2;0;5;5;4;4;686;594;268;326;496;474;418;268;1;1;0;1;1;0;578
201551;Stryktipset;122222X1X1211;26042709;520854;6825;279;58;13;372;7275;71748;5;2;6;0;6;5;6;4;720;635;250;301;522;494;470;334;1;0;1;0;1;1;581
201552;Stryktipset;XXX1111211111;31840547;14447;155;0;0;969;19951;170160;813584;9;3;1;1;9;10;1;2;712;674;252;279;643;613;460;395;1;1;1;1;1;1;583
201553;Stryktipset;1X111112X1X21;29029989;200071;1185;78;24;76;2388;28689;192680;8;3;2;0;7;6;1;0;669;581;278;333;553;512;391;248;1;1;0;1;1;0;587
201601;Stryktipset;122121X1X1121;22037647;39790;502;31;0;144;4278;55332;355097;7;2;4;0;9;9;2;3;752;664;234;288;603;575;518;376;1;0;1;1;0;0;589
201602;Stryktipset;X1111212X1122;27139874;664842;7269;405;100;16;364;5220;43916;7;2;4;0;5;6;4;4;713;648;249;298;487;477;464;350;1;0;1;1;1;0;592
201603;Stryktipset;212X1X11XX12X;28789738;1357142;12475;680;150;7;225;3300;31057;5;5;3;0;6;5;4;4;705;605;259;314;465;447;446;291;0;0;0;0;0;0;595
201604;Stryktipset;X1222122211XX;25403991;64755;1141;64;18;102;2170;30488;224265;4;3;6;0;8;8;2;2;718;624;258;311;572;525;460;313;1;0;1;1;0;1;598
201605;Stryktipset;1X12X121X2X1X;26323032;622180;6614;431;119;11;388;4762;35888;5;5;3;0;5;4;2;1;686;599;277;323;451;452;409;276;0;1;0;1;0;0;601
201606;Stryktipset;222X2211X2XX1;26118297;3395378;21045;939;196;2;121;2169;21588;3;4;6;0;4;5;4;8;701;590;268;333;458;441;433;257;0;1;1;0;1;1;604
201607;Stryktipset;211X211121112;23221595;11979;227;22;0;504;9967;80828;403255;8;1;4;0;8;9;4;1;682;585;287;327;611;574;395;258;1;1;1;1;1;1;607
201608;Stryktipset;121X121222211;30156424;29552;308;24;0;393;9528;97963;541800;6;1;6;0;9;9;2;3;705;604;263;322;612;554;442;282;1;1;1;1;1;1;610
201609;Stryktipset;X212X121111XX;28633155;726178;5021;272;70;17;556;8190;66294;6;4;3;0;5;5;4;3;740;659;242;290;504;481;498;369;1;0;0;1;0;0;613
201610;Stryktipset;112212221X211;24262990;38701;522;37;0;163;4528;50477;301751;6;1;6;0;9;10;2;0;684;558;281;349;580;522;403;209;1;1;1;1;1;0;616
201611;Stryktipset;X222X2X222XX1;27539738;3701022;23147;1476;333;3;116;1455;13410;1;5;7;0;3;4;5;4;704;600;267;325;415;434;437;275;1;0;0;0;1;0;619
201612;Stryktipset;221X111X21111;17542640;11877;191;17;0;384;8938;78886;416564;8;2;3;1;8;8;2;2;732;636;246;296;637;561;486;340;1;1;1;1;1;1;622
201613;Stryktipset;X121XXX1121X2;27866737;433333;2736;147;38;30;993;14714;117791;5;5;3;0;7;5;3;2;714;619;259;316;538;505;455;303;1;1;0;1;1;0;625
201614;Stryktipset;2111X11X112X2;23688592;228112;3075;184;49;27;751;10014;77905;7;3;3;0;6;6;3;3;712;604;259;317;525;514;453;287;1;1;0;1;1;1;628
201615;Stryktipset;2X1122XX2XXX1;22758275;197238;2583;176;52;30;859;10084;70433;3;6;4;0;6;6;2;4;720;633;251;303;514;512;469;330;1;1;1;1;1;0;631
201616;Stryktipset;22X22XXX2XXXX;22502853;650082;11670;658;164;9;188;2666;22286;0;8;5;0;4;4;2;4;744;686;238;274;443;440;506;412;0;1;0;0;0;1;634
201617;Stryktipset;111X12112X221;26597067;89285;690;42;0;112;3755;49133;333885;7;2;4;0;8;8;4;4;724;638;245;302;602;549;479;336;1;1;0;1;0;1;637
201618;Stryktipset;1XX112112111X;22213788;531453;1920;97;26;19;1128;17747;138439;8;3;2;0;7;7;1;1;746;724;239;255;561;550;507;469;1;0;1;1;0;1;640
201619;Stryktipset;1X11111XXXX12;20241830;59805;819;55;17;88;2409;28390;187623;7;5;1;1;5;5;4;4;765;729;232;250;596;566;533;479;1;1;1;1;1;1;643
201620;Stryktipset;X2XX111111X11;16939755;69910;910;65;21;63;1813;20235;127707;8;4;1;0;8;8;1;0;735;679;245;280;560;552;490;399;1;1;1;1;1;1;646
201621;Stryktipset;XXX212X111211;18151632;262190;3443;187;46;18;514;7549;63035;6;4;3;0;6;6;4;3;738;677;236;289;540;526;502;388;1;1;1;1;1;0;649
201622;Stryktipset;11X12121X1X12;14537474;14764;275;22;0;256;5154;49404;260112;7;3;3;0;7;7;2;1;700;672;269;278;620;600;431;394;1;1;1;1;1;1;652
201623;Stryktipset;X11XX1X12X211;14368126;871150;6607;381;93;7;212;2934;25007;6;5;2;0;4;4;6;5;702;643;263;278;485;486;439;365;1;0;1;1;1;0;655
201624;Stryktipset;XX111222X12X1;13993784;10000000;27844;1439;333;1;49;758;6810;5;4;4;0;5;5;5;2;693;594;268;328;402;429;425;266;0;0;0;0;0;0;658
201625;Stryktipset;X1212122211X2;13723082;91487;1369;91;27;39;977;11696;81966;5;2;6;1;7;6;5;2;718;657;257;288;561;556;461;369;1;1;1;1;1;0;660
201626;Stryktipset;1X1X11XX1X211;13647226;887069;14463;776;201;4;92;1370;11009;7;5;1;1;4;4;3;1;668;604;294;308;416;450;374;296;0;1;0;0;1;0;662
201627;Stryktipset;221122X1121X1;12689719;549887;5573;299;70;6;222;3305;29334;6;2;5;0;7;7;4;3;726;676;249;277;512;518;477;399;1;0;0;0;1;0;664
201628;Stryktipset;2X121211XXXX1;13006342;676329;10656;630;152;5;119;1609;13846;5;5;3;0;4;5;3;4;675;629;285;303;453;454;390;326;1;0;1;0;1;0;667
201629;Stryktipset;2X1X2X1222121;12964788;140451;1724;95;26;24;733;10566;78657;4;3;6;0;6;6;2;2;731;703;247;258;553;533;484;445;1;1;1;1;0;1;670
201630;Stryktipset;22X2X2121XX22;14187545;22911;390;33;0;161;3540;33469;188111;2;4;7;1;6;5;3;3;718;645;260;292;589;537;458;353;1;1;1;1;1;1;705
201631;Stryktipset;2111X21X1111X;15523831;6760;95;0;0;938;15863;110645;441971;8;3;2;0;10;10;0;1;678;605;281;330;622;566;397;275;1;1;1;1;1;1;708
201632;Stryktipset;22XXX1122111X;21007970;1839110;18126;984;226;5;113;1664;15069;5;4;4;0;4;4;4;5;719;633;251;309;447;447;468;324;1;0;0;1;0;1;711
201633;Stryktipset;X1212222X1221;24643177;4666666;16125;804;178;3;149;2390;22423;4;2;7;0;6;6;5;4;696;609;269;308;459;467;427;301;1;0;1;1;0;0;714
201634;Stryktipset;21X11X2111212;28663983;5317;68;0;0;2633;41038;281416;1108269;7;2;4;0;9;9;1;0;735;697;245;266;655;627;490;431;1;1;0;1;1;1;717
201635;Stryktipset;X11X211111212;21727988;179185;1361;97;29;70;1556;17349;119145;8;2;3;1;9;9;2;0;684;605;275;332;550;517;409;273;1;0;1;0;1;1;720
201636;Stryktipset;111X22222221X;26285783;222222;2527;168;47;45;1014;12159;89222;4;2;7;0;7;7;4;4;694;621;264;312;519;498;430;309;1;1;0;1;0;0;723
201637;Stryktipset;121111X22X221;23123950;65350;670;37;0;92;3363;48408;326544;6;2;5;0;8;8;5;3;727;662;248;282;610;582;479;380;1;1;0;1;0;1;726
201638;Stryktipset;1112X22X1X112;28732955;53981;395;29;0;208;7083;76685;437987;6;3;4;0;9;8;2;2;690;604;275;322;603;557;415;282;1;1;1;1;1;1;729
201639;Stryktipset;2XXXX121X2221;27944125;189437;1615;105;31;63;1687;20669;144516;3;5;5;0;6;5;2;2;708;623;263;312;544;520;445;311;1;1;1;1;1;1;732
201640;Stryktipset;11211X11X21X1;17094250;83858;1146;75;21;53;1454;17742;128817;8;3;2;2;8;8;2;2;777;665;209;288;584;542;568;377;1;0;1;1;0;1;735
201641;Stryktipset;211X1XX2XX11X;26790699;222222;2047;137;41;45;1276;15224;104059;5;6;2;0;5;6;1;3;727;683;246;276;523;520;481;407;1;0;1;1;1;0;738
201642;Stryktipset;X121X11211122;26907857;1166007;7109;328;67;6;369;6395;64932;7;2;4;0;8;8;3;4;746;670;234;290;527;500;512;380;0;1;0;0;1;1;741
201643;Stryktipset;X1X12X1211121;29114983;102295;1104;66;19;74;2571;34129;242828;7;3;3;0;9;9;2;2;731;663;238;293;572;531;493;370;0;1;0;0;1;1;744
201644;Stryktipset;121XX12X12X22;27694628;2400201;16668;712;140;3;162;3033;32103;4;4;5;0;5;4;3;4;747;684;234;280;482;441;513;404;0;1;1;0;1;1;747
201645;Stryktipset;111X2X21121XX;19499115;49221;874;65;19;103;2173;23141;160960;6;4;3;0;6;6;3;4;766;727;225;252;596;596;541;475;1;1;1;1;1;1;750
201646;Stryktipset;12XX211211XX1;29728508;1111111;9892;558;141;9;293;4150;34070;6;4;3;0;5;5;4;5;729;611;242;322;457;479;487;289;1;1;0;1;0;1;753
201647;Stryktipset;1XX1112111212;28935266;170981;712;38;0;44;3960;58565;388948;8;2;3;0;9;9;2;3;733;640;246;303;603;536;487;337;1;0;1;1;0;1;756
201648;Stryktipset;X1111121X1X11;29406182;20787;263;24;0;594;10879;95256;485241;9;3;1;0;8;8;3;4;717;642;258;304;602;557;459;338;1;1;1;1;1;1;759
201649;Stryktipset;11X11111X111X;27460661;77391;718;54;18;154;3724;39062;244446;10;3;0;0;7;6;3;3;706;626;264;312;570;537;442;314;1;1;1;1;1;1;762
201650;Stryktipset;21X112222X122;25764711;41350;777;54;17;162;3232;36928;238300;4;2;7;0;7;7;6;4;711;599;259;324;578;523;452;275;1;1;1;1;1;1;765
201652;Stryktipset;1,11221E+12;32784637;830;16;0;0;18058;197128;959624;2750470;8;0;5;0;12;8;1;0;741;678;242;274;733;653;499;404;1;1;1;1;1;1;768
201652;Stryktipset;1111122XXXX21;28783909;1536852;6048;333;79;10;464;6738;59197;6;4;3;0;7;6;3;5;726;652;245;287;512;504;481;365;1;1;0;1;1;0;771
201701;Stryktipset;XXX211X22X121;21486585;10000000;65466;3924;847;0;32;427;4119;4;5;4;0;3;3;7;8;728;622;261;313;362;392;467;309;0;1;0;0;1;0;773
201702;Stryktipset;21122X1X21111;29581386;113484;978;72;23;117;2948;32028;207398;7;2;4;0;7;7;2;4;692;609;264;327;561;518;428;282;1;1;1;1;1;0;775
201703;Stryktipset;XX22X1XX11111;28434731;87962;1003;72;23;108;2762;30506;199227;6;5;2;0;7;5;2;2;699;604;271;318;550;490;428;286;0;1;1;1;0;1;778
201704;Stryktipset;21112111211X2;24463802;13533;209;16;0;470;11360;112757;662283;8;1;4;0;9;9;3;3;800;746;197;243;665;645;603;503;1;1;1;1;1;1;781
201705;Stryktipset;211211X1112X1;29098545;769399;6836;395;97;15;415;5745;48452;8;2;3;0;5;6;6;6;705;617;264;311;478;446;441;306;0;0;1;1;0;1;784
201706;Stryktipset;11X12X21X212X;27198488;191124;2736;166;44;37;969;12766;98877;5;4;4;0;7;7;2;2;768;669;214;290;538;533;554;379;1;1;1;1;1;0;787
201707;Stryktipset;2X1221X21XX2X;23405678;338082;3616;193;50;18;631;9431;76051;3;5;5;0;5;5;4;2;730;663;252;296;526;496;478;367;0;1;1;1;1;1;790
201708;Stryktipset;X111X11X1XX1X;30269661;70921;653;46;15;141;4515;50987;317442;7;6;0;0;7;7;2;3;738;660;242;289;590;557;496;371;1;1;1;1;1;0;793
201709;Stryktipset;1111221X11211;29857436;33333;362;27;0;300;8041;86126;495416;9;1;3;0;10;10;2;2;730;610;243;319;606;550;487;291;1;1;1;1;1;1;796
201710;Stryktipset;11111X1XX2X12;27608440;429643;4173;280;78;28;645;7673;56816;7;4;2;0;6;7;2;2;708;647;263;303;484;509;445;344;1;1;0;1;1;0;799
201711;Stryktipset;1112X2X212112;26078533;77050;955;59;17;88;2662;34164;237636;6;2;5;0;7;7;2;2;730;621;245;313;582;543;485;308;1;1;1;1;1;0;802
201712;Stryktipset;1111XXX2212X2;20636885;766512;9104;449;99;7;221;3579;33715;5;4;4;1;4;6;4;5;762;701;223;260;513;537;539;441;1;1;0;1;1;1;805
201713;Stryktipset;2211X1111X1X1;29479653;216666;889;49;0;60;3230;46748;322828;8;3;2;0;9;9;1;2;756;676;225;278;585;535;531;398;0;0;1;0;1;0;808
201714;Stryktipset;1X22121X1111X;27194972;28697;301;26;0;453;8809;79487;419615;7;3;3;0;8;9;0;2;703;608;262;330;603;558;441;278;1;1;1;1;1;1;811
201715;Stryktipset;X121X12212112;25976918;31630;230;19;0;411;11001;104522;533372;6;2;5;0;8;9;2;2;721;633;257;299;617;570;464;334;1;1;1;1;1;0;814
201716;Stryktipset;1111X11211XX1;25918953;276595;1869;127;38;47;1352;15799;110596;9;3;1;0;6;6;2;3;702;589;266;333;523;493;436;256;1;1;1;1;1;1;817
201717;Stryktipset;XX22111X2X111;27084968;166666;1137;78;24;78;2322;26975;181667;6;4;3;0;9;8;0;1;717;644;257;305;555;522;460;339;1;0;0;0;1;1;2326
201718;Stryktipset;XX211X2X11212;21628006;1874427;16869;675;141;3;125;2497;24752;5;4;4;0;4;6;2;5;737;648;239;293;478;466;498;355;1;0;1;1;0;1;2329
201719;Stryktipset;12221211X1X21;23025461;109243;718;52;17;119;3125;34394;217697;6;2;5;0;8;9;2;1;743;681;240;279;578;571;503;402;1;0;1;0;1;1;2332
201720;Stryktipset;121211122X11X;19691737;2274;45;0;0;2251;42589;322894;1260943;7;2;4;0;9;9;3;3;785;769;208;231;716;692;577;538;1;1;1;1;1;1;2335
201721;Stryktipset;1,12111E+12;19661679;11922;104;0;0;826;18349;158986;743180;10;0;3;0;9;9;3;2;769;749;225;242;681;661;544;507;1;1;1;1;1;1;2338
201722;Stryktipset;2,22111E+12;19998972;27732;259;20;0;358;7519;74783;414108;6;0;7;1;9;9;3;1;732;695;246;266;635;625;486;429;1;1;1;1;1;1;2341
201723;Stryktipset;X2X2111XX22X1;18176183;498477;3616;215;57;16;490;6577;51132;4;5;4;0;6;7;4;5;700;611;266;302;516;499;434;309;1;1;0;1;1;0;2344
201724;Stryktipset;11111XX11X111;15628784;4193;99;0;0;969;15251;112870;485641;10;3;0;0;8;8;2;3;728;697;259;268;650;613;469;429;1;1;1;1;1;1;2347
201725;Stryktipset;X1212112121XX;16545465;26690;223;18;0;302;7203;69033;354786;6;3;4;0;9;8;3;2;724;682;258;285;609;559;466;397;0;1;1;0;1;1;2350
201726;Stryktipset;2X122XX211X21;17102251;891902;12083;743;188;8;138;1793;14709;4;4;5;0;5;5;5;3;720;642;261;303;450;457;459;339;1;0;0;1;0;0;2353
201727;Stryktipset;1212X1121222X;14801823;132705;1493;92;26;29;966;12545;92046;5;2;6;0;7;8;3;2;750;716;238;263;565;561;512;453;1;0;1;1;0;1;2356
201728;Stryktipset;11X2X111X1111;14851413;15202;277;25;0;254;5224;46291;234201;9;3;1;0;8;7;1;1;693;629;272;307;586;525;421;322;1;0;1;1;1;0;2359
201729;Stryktipset;X1X21212X21X1;15075948;86754;710;48;15;73;2070;24287;154859;5;4;4;0;7;7;2;1;731;683;251;279;578;554;480;404;0;1;1;0;1;1;2362
201730;Stryktipset;2122X12121X11;16174476;2102681;21902;974;214;2;72;1294;12258;6;2;5;0;6;7;4;3;767;725;222;254;451;472;545;471;0;0;0;0;0;0;2365
201731;Stryktipset;1XX212X11111X;16359120;1063342;16111;976;236;4;99;1307;11255;7;4;2;0;5;5;4;4;651;554;291;347;412;424;360;207;0;0;0;0;0;0;2368
201732;Stryktipset;2221X112XX1X2;21385193;2780075;28176;1069;194;2;74;1559;17911;4;4;5;0;6;5;4;4;731;669;250;279;466;455;481;390;1;0;0;0;1;1;2371
201733;Stryktipset;2,21111E+12;27370883;777777;5739;403;105;18;465;5288;42054;9;0;4;0;6;5;6;6;726;637;250;299;478;465;476;338;0;1;1;1;0;1;2374
201734;Stryktipset;12X1X1X1X211X;30129435;2800000;14542;810;193;5;202;2900;25256;6;5;2;1;4;4;4;2;702;626;264;303;436;470;438;323;1;0;1;1;0;1;2377
201735;Stryktipset;112X111112112;19855089;271701;3871;239;66;19;500;6462;48338;9;1;3;0;6;6;5;4;760;729;227;249;505;537;533;480;1;1;0;1;1;0;2380
201736;Stryktipset;X112222X11211;28520598;53191;615;42;0;188;4517;52063;340777;6;2;5;0;8;9;4;2;742;692;243;276;598;584;499;416;1;1;0;1;1;1;2383
201737;Stryktipset;XXX12X21X1121;27785049;539032;5574;354;87;22;486;6122;51644;5;5;3;0;7;6;1;2;730;692;252;278;494;499;478;414;0;0;1;0;0;1;2386
201738;Stryktipset;2X11222XX1XX2;27024063;21957;412;34;0;320;6390;60854;343169;3;5;5;0;7;7;2;2;749;674;234;284;590;564;515;390;1;1;1;1;1;0;2389
201739;Stryktipset;2X11X112X21XX;30953562;159478;1485;105;32;78;2032;22910;155279;5;5;3;0;5;5;2;2;720;633;264;297;549;539;456;336;1;1;1;1;1;0;2392
201740;Stryktipset;12222X1121122;19766913;580;18;0;0;8860;106626;543294;1608612;5;1;7;2;10;11;1;0;765;682;233;276;729;671;532;406;1;1;1;1;1;1;2395
201741;Stryktipset;1X1111X1X1X11;29460055;155169;960;52;15;80;2992;43432;307178;9;4;0;0;7;7;2;4;756;729;232;258;594;573;524;471;1;1;1;1;1;0;2398
201742;Stryktipset;1112212X21212;27732005;400573;4128;211;49;18;655;10204;91435;6;1;6;0;8;8;5;4;722;630;258;306;536;510;464;324;1;0;1;1;0;1;2401
201743;Stryktipset;21X122122X222;30651857;88549;1517;111;35;90;1969;21500;141267;3;2;8;0;6;6;5;3;748;679;241;277;539;561;507;402;1;1;1;1;1;1;2404
201744;Stryktipset;2,12222E+12;28294862;1226110;15412;1047;271;6;179;2106;16941;6;0;7;0;6;5;7;6;741;626;248;304;409;421;493;322;1;0;0;0;0;0;2407
201745;Stryktipset;X22X122121XXX;19453250;1264461;13171;668;155;4;144;2271;20394;3;5;5;3;4;4;5;8;733;559;256;344;461;397;477;215;0;0;0;1;0;1;2410
